index,company_name,date,ticker,cusip,reviews_url
3141,galena biopharma inc,2008-03-12T00:00:00.000000000,GALE,363256504,https://www.glassdoor.com/Reviews/Galena-Biopharma-Reviews-E768707.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3142,galera therapeutics inc,2019-11-07T00:00:00.000000000,GRTX,36338D108,https://www.glassdoor.com/Reviews/Galera-Therapeutics-Reviews-E1950175.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3143,galiano gold,None,None,None,https://www.glassdoor.com/Reviews/Galiano-Gold-Reviews-E8211983.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3144,gallery of history inc,None,None,None,https://www.glassdoor.com/Reviews/Gallery-of-History-Reviews-E4862.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3145,galmed pharmaceuticals ltd,2014-03-13T00:00:00.000000000,GLMD,M47238106,https://www.glassdoor.com/Reviews/Galmed-Pharmaceuticals-Reviews-E565291.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3146,gamco investors inc,1999-02-11T00:00:00.000000000,GAMI,361438104,https://www.glassdoor.com/Reviews/GAMCO-Investors-Reviews-E8201.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3147,gamestop corp,2002-02-13T00:00:00.000000000,GME,36467W109,https://www.glassdoor.com/Reviews/GameStop-Reviews-E1162.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3148,gametech international inc,1997-11-25T00:00:00.000000000,GMTCQ,36466D102,https://www.glassdoor.com/Reviews/GameTech-Reviews-E7190.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3149,gamida cell ltd,2018-10-26T00:00:00.000000000,GMDA,M47364100,https://www.glassdoor.com/Reviews/Gamida-Cell-Reviews-E2354076.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3150,gaming partners intl corp,1994-03-29T00:00:00.000000000,GPIC,36467A107,https://www.glassdoor.com/Reviews/Intel-Corporation-Reviews-E1519.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3151,gan ltd,2020-05-05T00:00:00.000000000,GAN,G3728V109,https://www.glassdoor.com/Reviews/GAN-Reviews-E845892.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3152,gander mountain co,2004-04-21T00:00:00.000000000,GMTA.1,36471P207,https://www.glassdoor.com/Reviews/Gander-Outdoors-Reviews-E19859.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3153,gannett co inc,None,None,None,https://www.glassdoor.com/Reviews/Gannett-Reviews-E272.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3154,gap inc,19760519,GPS,364760108,https://www.glassdoor.com/Reviews/Gap-Inc--Reviews-E1070099.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3155,garmin ltd,2000-12-12T00:00:00.000000000,GRMN,H2906T109,https://www.glassdoor.com/Reviews/Garmin-Reviews-E12667.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3156,garrett motion inc,None,None,None,https://www.glassdoor.com/Reviews/Garrett-Advancing-Motion-Reviews-E2393456.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3157,garrison capital inc,2013-03-27T00:00:00.000000000,GARS,366554103,https://www.glassdoor.com/Reviews/Garrison-Technology-Reviews-E1593437.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3158,gartner inc,1993-10-04T00:00:00.000000000,IT,366651107,https://www.glassdoor.com/Reviews/Gartner-Reviews-E2465.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3159,gas natural inc,19970124,EGAS,367204104,https://www.glassdoor.com/Reviews/Energy-West-Reviews-E1457.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3160,gasco energy inc,None,None,None,https://www.glassdoor.com/Reviews/Gasco-Energy-Reviews-E34191.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3161,gaslog ltd,2012-03-30T00:00:00.000000000,GLOG,G37585109,https://www.glassdoor.com/Reviews/Gaslog-Reviews-E595880.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3162,gaslog partners lp,20140507,GLOP,Y2687W108,https://www.glassdoor.com/Reviews/Gaslog-Reviews-E595880.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3163,gastar exploration inc,None,None,None,https://www.glassdoor.com/Reviews/Gastar-Exploration-Reviews-E24056.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3164,gatehouse media inc,2006-10-25T00:00:00.000000000,GHSEQ,367348109,https://www.glassdoor.com/Reviews/Gatehouse-Media-Reviews-E1025855.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3165,gates industrial corp plc,2018-01-25T00:00:00.000000000,GTES,G39108108,https://www.glassdoor.com/Reviews/Gates-Corporation-Reviews-E2794.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3166,gatos silver inc,2020-10-28T00:00:00.000000000,GATO,368036109,https://www.glassdoor.com/Reviews/Gatos-Silver-Reviews-E4627014.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3167,gatx corp,None,None,None,https://www.glassdoor.com/Reviews/GATX-Reviews-E269.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3168,gcm grosvenor inc,None,None,None,https://www.glassdoor.com/Reviews/GCM-Grosvenor-Reviews-E367142.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3169,gcp applied technologies inc,None,None,None,https://www.glassdoor.com/Reviews/GCP-Applied-Technologies-Reviews-E1093502.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3170,gds holdings limited,2016-11-02T00:00:00.000000000,GDS,36165L108,https://www.glassdoor.com/Reviews/GDS-Holdings-Reviews-E4306808.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3171,gee group inc,None,None,None,https://www.glassdoor.com/Reviews/GEE-Group-Reviews-E3083373.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3172,geeknet inc,1999-12-09T00:00:00.000000000,GKNT,36846Q203,https://www.glassdoor.com/Reviews/ThinkGeek-Reviews-E333916.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3173,gehl co,1989-11-21T00:00:00.000000000,GEHL,368483103,https://www.glassdoor.com/Reviews/Gehl-Foods-Reviews-E844776.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3174,gelesis holdings inc,2020-07-02T00:00:00.000000000,GLS,36850R204,https://www.glassdoor.com/Reviews/Gelesis-Reviews-E3235371.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3175,gemini therapeutics inc,None,None,None,https://www.glassdoor.com/Reviews/Gemini-Therapeutics-Reviews-E1843603.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3176,gemstartv guide intl inc,1995-10-10T00:00:00.000000000,GMST,36866W106,https://www.glassdoor.com/Reviews/Gemstar-TV-Guide-Reviews-E5379.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3177,gen digital inc,1989-06-23T00:00:00.000000000,GEN,668771108,https://www.glassdoor.com/Reviews/Gen-Reviews-E8043746.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3178,genaera corp,1991-12-11T00:00:00.000000000,GENR,36867G209,https://www.glassdoor.com/Reviews/Genaera-Reviews-E936.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3179,genasys inc,19980223,GNSS,36872P103,https://www.glassdoor.com/Reviews/Genasys-Reviews-E1386465.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3180,genco shipping  trading,2005-07-22T00:00:00.000000000,GNK,Y2685T131,https://www.glassdoor.com/Reviews/Genco-Shipping-And-Trading-Reviews-E38209.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3181,gencor industries inc,None,None,None,https://www.glassdoor.com/Reviews/Gencor-Industries-Reviews-E1440.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3182,genelabs technologies inc,1991-06-13T00:00:00.000000000,GNLB,368706206,https://www.glassdoor.com/Reviews/Genelabs-Reviews-E200.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3183,genenta science spa,2021-12-15T00:00:00.000000000,GNTA,36870W100,https://www.glassdoor.com/Reviews/Genenta-Science-Reviews-E6549777.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3184,genentech inc,1999-07-20T00:00:00.000000000,DNA.2,368710406,https://www.glassdoor.com/Reviews/Genentech-Reviews-E274.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3185,gener8 maritime inc,20150625,GNRT,Y26889108,https://www.glassdoor.com/Reviews/Euronav-N-V--Reviews-E40930.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3186,generac holdings inc,2010-02-11T00:00:00.000000000,GNRC,368736104,https://www.glassdoor.com/Reviews/Generac-Power-Systems-Reviews-E229645.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3187,general american investors,None,None,None,https://www.glassdoor.com/Reviews/General-American-Investors-Reviews-E7864277.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3188,general dynamics corp,None,None,None,https://www.glassdoor.com/Reviews/General-Dynamics-Reviews-E276.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
3189,general electric co,None,None,None,https://www.glassdoor.com/Reviews/General-Electric-Company--Reviews-E4472085.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
